First Name,Last Name,Gender,Age,City,State,Region,Order ID,Quantity of Goods,Price per Item,Order Date,Total Price,Payment Method,Payment ID,Category of Good,Name of Good,Rating of Good,Quantity of Reviews,Carrier,Shipment Date,Shipment Status,% of Discount,Discount Reason,Effective Price,Delivery Speed,Customer Type,Return Status,Last Purchase Date,Promo Code Used,Shipping Cost,City and State
Sheila,Pham,Female,20,Arlington,Virginia,South,763929d3-0776-47d0-980e-3e06ed1fa7dd,6,140.19,26/11/2022,841.14,Online,31153fa1-4fb6-4b9c-8884-72b409752265,Toys,Action Figure,4.671850955022057,75,FedEx,12/04/2023,Delivered,20,Seasonal Sale,574.5,Express,VIP,No,17/11/2024,Yes,432.11,"Arlington, Virginia"
Angela,Scott,Male,23,Cambridge,Massachusetts,North,52721c6f-874d-45f2-b701-1ec586f415d6,6,388.54,08/04/2023,2331.24,Online,fb440e51-9fa9-4db4-9b58-4e2663c862f0,Books,Textbook,4.691966374066066,321,DHL,14/04/2024,In Transit,50,Employee Discount,1890.17,Standard,Returning,Yes,08/01/2024,No,232.61,"Cambridge, Massachusetts"
Amanda,Weaver,Female,35,Yonkers,New York,East,6ac6176c-a454-4be4-a441-94e29c15d547,4,88.27,22/12/2024,353.08,Card,4437b300-2e81-44e2-9999-0ca5f4051c24,Clothing,Skirt,4.285491432630304,188,FedEx,22/12/2024,Delivered,15,Birthday,220.39,Standard,Returning,No,23/08/2024,Yes,90.63,"Yonkers, New York"
Brian,Wood,Female,50,Lorain,Ohio,West,8b98334c-31d5-4f4a-87ff-51f41571a5e9,10,154.58,31/12/2022,1545.8,Card,73cf02fd-e0dd-467c-9c9e-690ed1fb7361,Toys,Building Blocks,4.2871690338342185,223,FedEx,03/07/2023,Cancelled,15,Birthday,804.9,Express,New,Yes,24/01/2024,No,1161.91,"Lorain, Ohio"
Mike,Taylor,Non-binary,49,Columbus,Georgia,West,9d244120-fff6-4346-88b0-8d7d3b114303,8,231.15,30/09/2022,1849.2,Online,0c993dfa-b250-4c95-8b18-3be41d7b9983,Electronics,Smartwatch,4.145501300836919,192,UPS,06/09/2023,In Transit,50,Employee Discount,1140.77,Same Day,VIP,Yes,03/07/2024,Yes,471.59,"Columbus, Georgia"
Marie,Hall,Non-binary,60,Cincinnati,Ohio,West,d4d49b21-3f4e-4bde-b610-a8069fec713f,10,10.06,18/11/2022,100.6,Online,092b0ab1-fc37-4bf0-ba2c-5347d58e8035,Books,Dictionary,3.263810925998982,424,DHL,20/10/2024,Returned,8,Discount Card,91.91,Standard,VIP,Yes,25/03/2024,Yes,745.77,"Cincinnati, Ohio"
Kathleen,Rivas,Male,57,Scottsdale,Arizona,South,c61535bc-565e-4500-bf39-49830281808a,8,77.81,05/01/2023,622.48,Card,94dec6aa-671e-4ca9-b52c-3532b051c919,Furniture,Cabinet,3.468320656899428,120,UPS,26/01/2023,In Transit,50,Employee Discount,508.88,Express,VIP,Yes,24/06/2024,No,1407.26,"Scottsdale, Arizona"
Peter,Cobb,Non-binary,30,Cincinnati,Ohio,South,a090694c-b072-4e4c-a2b2-2f43ae010e05,2,87.66,19/04/2022,175.32,Online,c4eb6684-b0c6-4b87-a431-141ee3b20203,Clothing,Shorts,2.1074596099362783,181,DHL,14/11/2024,Cancelled,50,Employee Discount,140.17,Standard,New,No,22/03/2024,No,537.12,"Cincinnati, Ohio"
Regina,Smith,Non-binary,68,Savannah,Georgia,East,942459f0-b62e-4847-9817-b8d6bddb597b,4,118.84,17/01/2024,475.36,Card,3f7be1ce-b3b3-4ccc-acd7-4f54508a670c,Sports,Tennis Racket,1.3567360525580192,488,DHL,02/04/2024,Cancelled,8,Discount Card,270.05,Express,Returning,No,01/04/2024,No,1243.4,"Savannah, Georgia"
Alexandra,Weber,Female,48,Newton,Massachusetts,North,4d24ac39-3f19-4d85-8259-1a5fc535e647,3,366.39,24/12/2024,1099.17,Card,dce57724-d5bd-4a5a-b993-31730d7fb52d,Sports,Bat,3.904254330162452,498,DHL,25/12/2024,In Transit,8,Discount Card,569.15,Standard,New,No,27/01/2024,No,761.67,"Newton, Massachusetts"
Grant,Rice,Non-binary,66,Colorado Springs,Colorado,West,911d279c-dcc6-4cba-99c0-2a83d5796f25,4,405.78,12/12/2024,1623.12,Card,6e37da92-063f-49b0-8125-f98455ebcb46,Sports,Helmet,2.4676101390617213,490,UPS,23/12/2024,In Transit,50,Employee Discount,1389.88,Same Day,VIP,No,09/12/2024,Yes,10.63,"Colorado Springs, Colorado"
Erin,Miller,Male,30,Peoria,Illinois,East,6d832765-2461-48d2-a326-e8bfed4000f9,1,53.25,04/02/2023,53.25,Card,f503d712-2857-4363-8ceb-70278e2db202,Clothing,Sweater,1.5488156051731417,255,DHL,14/02/2024,Returned,8,Discount Card,30.02,Same Day,Returning,No,01/01/2025,Yes,754.11,"Peoria, Illinois"
Jessica,Powell,Male,50,Erie,Pennsylvania,West,2b07e7a7-5c4f-429b-8b32-cb902cb18265,3,404.93,12/10/2023,1214.79,Online,de081056-2319-412a-b2e2-4718f770e468,Books,Memoir,3.1928431419206857,353,FedEx,07/06/2024,In Transit,20,Seasonal Sale,796.78,Express,Returning,Yes,21/09/2024,Yes,870.7,"Erie, Pennsylvania"
Adam,Kim,Non-binary,65,Bakersfield,California,North,261ae98e-4596-4dfe-b984-2193afa67465,8,106.7,18/06/2024,853.6,Card,e4ec1bd7-184f-4d82-b325-ec999ee25b8f,Electronics,Smartphone,4.569364941365301,335,DHL,13/10/2024,Delivered,10,Coupon,755.18,Same Day,VIP,Yes,21/03/2024,No,720.62,"Bakersfield, California"
Ashley,Brown,Non-binary,23,Bakersfield,California,East,69a049bf-81a3-495e-b34f-c8d2344d77a2,8,24.22,17/01/2022,193.76,Card,cb5082f6-d156-44c4-a889-3d2b832f98ce,Electronics,Smartwatch,4.145501300836919,413,FedEx,18/11/2022,Delivered,25,Clearance Sale,171.36,Same Day,Returning,No,06/07/2024,No,438.6,"Bakersfield, California"
Eric,Johnson,Female,47,Cambridge,Massachusetts,West,067de05a-3b48-4b1e-a644-8d698f360ec4,3,186.25,23/05/2024,558.75,Card,ffe4834f-ff37-4607-ad42-343c95a50519,Furniture,Bench,3.537615866524479,440,FedEx,28/08/2024,In Transit,8,Discount Card,302.17,Same Day,VIP,No,23/11/2024,Yes,1078.58,"Cambridge, Massachusetts"
Jessica,Armstrong,Male,58,Macon,Georgia,West,a99f5381-bc40-4120-85a5-2bea757cf90e,8,345.27,19/05/2023,2762.16,Card,7642ffd2-7221-4e1a-ba0f-584aeba181a7,Clothing,Shorts,2.1074596099362783,272,FedEx,30/10/2024,Returned,25,Clearance Sale,2580.69,Express,VIP,No,13/04/2024,Yes,608.18,"Macon, Georgia"
Christine,Bowen,Non-binary,41,Bakersfield,California,East,1846a1c2-eec6-48a8-977d-74598cf2cba9,4,172.85,20/02/2022,691.4,Card,ae05e86e-2e18-4b4e-bb9f-733a451668ee,Electronics,Gaming Console,3.628097504081727,417,DHL,30/09/2024,In Transit,15,Birthday,616.11,Same Day,Returning,No,12/05/2024,Yes,341.5,"Bakersfield, California"
Benjamin,Ward,Male,26,Roswell,Georgia,East,365f044b-ea31-4826-aa7a-50ea60a540d7,6,248.36,21/09/2022,1490.16,Cash,1be72d10-aae8-47ff-88f2-a48d0d50c99d,Toys,RC Car,2.061947118033172,197,DHL,08/12/2023,Cancelled,15,Birthday,983.36,Express,VIP,Yes,01/04/2024,No,1059.56,"Roswell, Georgia"
Jeremy,Nichols,Non-binary,56,Greensboro,North Carolina,South,56ab47ae-eb2e-438b-81d4-c73727bd3938,1,455.54,26/10/2022,455.54,Online,6d1cea09-0a06-497e-93af-c3fb313bf095,Books,Cookbook,3.1682762440519,436,UPS,15/10/2024,In Transit,20,Seasonal Sale,312.91,Express,New,No,26/11/2024,No,1068.95,"Greensboro, North Carolina"
Jennifer,Simpson,Female,19,Everett,Washington,North,fb8054f2-b054-4823-8dac-8f5b728576aa,5,291.1,23/03/2024,1455.5,Card,d79aa7e0-60b2-4b4c-aa3c-f7c377748e84,Clothing,Shorts,2.1074596099362783,104,DHL,05/04/2024,Delivered,50,Employee Discount,1140.24,Same Day,VIP,No,18/04/2024,No,1465.51,"Everett, Washington"
Jaime,Johnson,Male,60,Fayetteville,North Carolina,East,be4b4246-c859-407a-bb40-7b61da687776,5,463.5,16/04/2023,2317.5,Card,74b92d6e-b966-4d4e-a1ef-ef7e26ac8db7,Toys,Board Game,1.527976264940477,209,DHL,05/08/2024,Delivered,20,Seasonal Sale,1824.34,Same Day,Returning,No,02/04/2024,Yes,1141.76,"Fayetteville, North Carolina"
Ian,Smith,Male,23,Springfield,Illinois,East,8f77861b-7a92-4dc7-8860-5eb451161a60,9,115.77,11/10/2022,1041.93,Card,a9039eea-f086-4f27-b948-32d7fc4ee9d7,Electronics,Laptop,4.310855500187097,355,FedEx,14/12/2022,Returned,20,Seasonal Sale,547.95,Standard,Returning,No,21/06/2024,No,547.88,"Springfield, Illinois"
Erika,Brown,Non-binary,31,Youngstown,Ohio,North,bd7dbade-c7ac-4fc0-91e3-ed94411c2d4c,4,403.24,14/02/2023,1612.96,Online,3188079e-bd07-47b9-a6d0-5cf104d1cea2,Beauty,Serum,4.744289904071174,440,DHL,24/07/2023,Delivered,25,Clearance Sale,1086.81,Same Day,VIP,No,15/11/2024,Yes,291.46,"Youngstown, Ohio"
Scott,White,Non-binary,20,Lynn,Massachusetts,East,6f1788af-c165-42b4-856e-2b1157fd0c03,3,159.78,16/09/2022,479.34,Cash,17c5af3f-22c9-4239-9efb-f9a62b73bb0d,Furniture,Desk,2.3437617011037006,129,UPS,25/04/2024,Delivered,8,Discount Card,447.18,Express,Returning,Yes,06/05/2024,Yes,1359.82,"Lynn, Massachusetts"
Cameron,Livingston,Non-binary,42,Macon,Georgia,West,0b0e8404-c905-44ca-b9a5-74e09cae5a91,3,270.91,17/06/2023,812.73,Online,ad694baa-1bdc-4a87-a5eb-b034cd996109,Electronics,Smartphone,4.569364941365301,361,UPS,11/05/2024,Delivered,8,Discount Card,420.26,Standard,Returning,No,06/09/2024,No,685.75,"Macon, Georgia"
Paula,Montgomery,Female,59,Brockton,Massachusetts,North,f4899176-84a3-460f-bfc8-c998003adb71,3,417.55,22/06/2022,1252.65,Online,4f7f92ff-f8e4-41d6-830b-28b1f8935255,Clothing,Dress,1.280859551090293,272,UPS,29/07/2023,In Transit,10,Coupon,1016.65,Express,VIP,No,06/04/2024,No,644.96,"Brockton, Massachusetts"
Morgan,Kaiser,Non-binary,42,Asheville,North Carolina,North,f5e3574a-54a7-4367-bf31-c315467ed9d4,4,34.0,17/12/2023,136.0,Online,c7800a50-23d4-4d05-bd8c-0df6f3074bba,Toys,Board Game,1.527976264940477,5,DHL,22/02/2024,Cancelled,25,Clearance Sale,109.32,Standard,New,Yes,31/12/2024,Yes,1058.48,"Asheville, North Carolina"
Jennifer,Marquez,Non-binary,58,Virginia Beach,Virginia,West,00a36686-41fa-4410-9573-fc1808358cff,10,347.52,19/10/2022,3475.2,Online,a4da4463-97c5-475e-b8ba-61510ece17a1,Electronics,Tablet,1.516063142954867,197,UPS,19/10/2022,Cancelled,8,Discount Card,3301.09,Standard,VIP,No,14/04/2024,Yes,428.54,"Virginia Beach, Virginia"
Felicia,Lee,Non-binary,18,Lorain,Ohio,South,007fd544-5433-41cf-96f1-30e28080731d,10,438.74,21/02/2023,4387.4,Online,c17a554c-c6b3-44f0-9e6c-dc11b06d1408,Books,Cookbook,3.1682762440519,125,DHL,02/05/2024,Returned,8,Discount Card,2491.17,Same Day,VIP,Yes,15/12/2024,Yes,569.65,"Lorain, Ohio"
Dorothy,Davenport,Non-binary,29,Tallahassee,Florida,South,c41789d5-0af3-4a6a-a442-d7d8707077e5,10,101.31,21/03/2024,1013.1,Cash,b1dc1951-a4f8-4a1f-baf2-08acc48d09ad,Sports,Gloves,2.6605491140500352,91,UPS,01/09/2024,Cancelled,15,Birthday,922.22,Standard,New,No,26/10/2024,No,992.64,"Tallahassee, Florida"
Michele,Phillips,Female,45,El Paso,Texas,North,7642b684-8682-47b0-9938-94aad6054d98,3,46.98,12/06/2022,140.94,Card,35c83652-9643-4160-acd8-6ccce2952c24,Beauty,Soap,4.367231110476332,209,DHL,20/06/2022,Delivered,8,Discount Card,122.42,Same Day,New,Yes,09/08/2024,Yes,833.66,"El Paso, Texas"
Joseph,Carroll,Male,53,Hialeah,Florida,West,a7023c45-32f6-4264-afaf-255224e64ac2,8,241.63,22/12/2024,1933.04,Online,aa1ec2ad-ddf3-4ac0-9c9f-3a79e4451720,Beauty,Shampoo,4.132284999111057,499,FedEx,26/12/2024,Cancelled,25,Clearance Sale,1228.25,Standard,New,No,17/12/2024,No,1038.03,"Hialeah, Florida"
Allison,Bradley,Non-binary,46,Ithaca,New York,South,503a3a43-f5d1-4953-ae7c-1b701cb0a232,5,228.36,28/07/2022,1141.8,Online,5ea6095b-5012-46a7-b457-97bf709cf180,Furniture,Shelf,4.430551946980732,232,DHL,15/03/2024,Cancelled,15,Birthday,614.63,Express,New,No,09/06/2024,Yes,717.07,"Ithaca, New York"
Richard,Moore,Male,40,Athens,Georgia,South,6eb01d65-4523-4cf5-be33-1eaf8bece761,3,22.21,27/09/2022,66.63,Online,129fbfb1-b46c-4c30-a69d-8394ce745174,Clothing,Skirt,4.285491432630304,463,UPS,29/05/2024,In Transit,20,Seasonal Sale,40.95,Standard,New,No,08/09/2024,Yes,111.66,"Athens, Georgia"
Abigail,Hall,Female,26,Lancaster,Pennsylvania,North,c60905ad-c306-49be-92eb-43262ffed4ad,2,478.57,28/01/2022,957.14,Card,e4a75648-8dbf-4064-aa35-eabab6029034,Electronics,TV,3.66433283504652,494,UPS,22/12/2024,In Transit,50,Employee Discount,538.1,Standard,VIP,No,25/09/2024,Yes,398.0,"Lancaster, Pennsylvania"
David,Williams,Non-binary,59,Cleveland,Ohio,West,dc2f2376-c905-44db-983d-512d6ed6b202,5,354.34,08/05/2024,1771.7,Online,592eca39-c128-4ea7-b381-20eadfae6f14,Sports,Gloves,2.6605491140500352,358,FedEx,23/05/2024,Cancelled,20,Seasonal Sale,1531.81,Standard,New,No,05/02/2024,Yes,1310.73,"Cleveland, Ohio"
Vanessa,Munoz,Non-binary,20,White Plains,New York,West,a3c8d7c3-22bb-4f76-87e1-9249e2aa3214,9,165.92,14/03/2024,1493.28,Cash,c61e5b64-6e84-4b1e-9252-e4e58f7076b3,Beauty,Shampoo,4.132284999111057,115,UPS,13/06/2024,In Transit,8,Discount Card,947.34,Standard,Returning,Yes,27/05/2024,Yes,1447.71,"White Plains, New York"
Sarah,Fisher,Female,52,Rockford,Illinois,South,f7eb089d-23da-4e05-bc17-5a2f16e6ebe6,4,499.36,11/11/2023,1997.44,Card,ff392494-4b54-4621-b6e4-2127eebfa72c,Clothing,Sweater,1.5488156051731417,474,UPS,06/02/2024,Delivered,10,Coupon,1033.28,Express,VIP,No,17/08/2024,Yes,233.38,"Rockford, Illinois"
Mark,Garrett,Female,58,Tucson,Arizona,West,ce214ad5-c675-4aad-b6ea-be473217cb8e,4,383.59,22/11/2024,1534.36,Online,2f083a0c-ae86-424e-a252-77af8efa5214,Sports,Yoga Mat,3.856949777685218,229,DHL,30/11/2024,Returned,10,Coupon,936.73,Same Day,New,Yes,23/03/2024,Yes,171.27,"Tucson, Arizona"
Tanner,Freeman,Male,26,Cincinnati,Ohio,South,a31dd74b-9df5-400b-8990-9bd819ea1097,3,256.21,11/05/2024,768.63,Card,53c993ec-3514-4196-ae79-2cf03ab31722,Electronics,Headphones,1.2450511548116772,97,UPS,26/12/2024,Returned,10,Coupon,544.27,Same Day,Returning,No,15/11/2024,No,99.35,"Cincinnati, Ohio"
Jason,Diaz,Female,58,Orlando,Florida,North,3fc5ee30-a875-420a-8562-e860fc2a51cf,5,315.85,05/02/2023,1579.25,Online,b40979d8-79b0-4371-b8f6-e650f2f2046a,Beauty,Shampoo,4.132284999111057,441,UPS,16/02/2023,Delivered,8,Discount Card,1344.42,Same Day,VIP,Yes,11/02/2024,No,1433.09,"Orlando, Florida"
Paul,Gallagher,Female,23,Council Bluffs,Iowa,South,2379f580-9136-459c-8b98-1ce9d9c80632,5,195.47,30/05/2023,977.35,Card,b8ded91e-c1b7-46cd-bce3-0e2370122843,Clothing,Shirt,4.178292767916446,290,DHL,25/10/2024,Returned,10,Coupon,593.15,Same Day,Returning,Yes,29/12/2024,Yes,563.07,"Council Bluffs, Iowa"
Richard,Larson,Non-binary,54,Oakland,California,North,c1e5e47b-f20a-4b99-b91f-80ff82523f81,4,9.38,09/09/2023,37.52,Card,31155bdc-1f4d-4038-9650-f9323b4340c2,Sports,Yoga Mat,3.856949777685218,115,DHL,28/11/2024,Delivered,8,Discount Card,24.7,Express,VIP,Yes,16/02/2024,No,13.64,"Oakland, California"
Laura,Jimenez,Male,55,Newton,Massachusetts,East,c2815c2e-8348-4853-b1d4-839e6520565e,3,252.85,12/01/2023,758.55,Online,a12d4270-4dc3-4e22-b51b-fb090dd26645,Furniture,Table,1.402967040887715,344,FedEx,15/06/2023,Cancelled,50,Employee Discount,705.6,Same Day,VIP,No,06/01/2024,No,62.66,"Newton, Massachusetts"
Lisa,Jones,Male,64,Aurora,Colorado,South,5d8363b3-bb77-4dfc-a9c5-a5905f454568,6,318.79,12/12/2023,1912.74,Online,dadec3db-9ee0-4fcd-ab91-1ee43d55ca71,Toys,Puzzle,3.0673727633647667,97,UPS,29/11/2024,In Transit,15,Birthday,1293.78,Same Day,Returning,Yes,25/10/2024,Yes,617.55,"Aurora, Colorado"
Valerie,Stone,Male,21,Macon,Georgia,West,bdb21270-bcfa-41a7-8581-ed5ca60ce250,8,479.24,11/11/2024,3833.92,Card,3ceeedee-8148-4260-ba56-2eeda357a587,Beauty,Nail Polish,4.477453030757431,276,UPS,24/11/2024,Returned,10,Coupon,2264.31,Same Day,New,No,17/02/2024,Yes,552.71,"Macon, Georgia"
Monica,Higgins,Non-binary,35,Arlington,Texas,North,5b6f4259-27fc-4a6a-8751-17715ec19b3f,1,178.3,14/12/2022,178.3,Online,a139d24a-b4f4-45b0-b95d-41776991a4a5,Sports,Yoga Mat,3.856949777685218,28,DHL,29/08/2024,Cancelled,8,Discount Card,167.07,Same Day,Returning,Yes,02/07/2024,Yes,1363.09,"Arlington, Texas"
Yolanda,Thomas,Female,40,Raleigh,North Carolina,South,431522a4-29ab-4da9-8a83-ae4e1e93695d,9,390.22,28/10/2023,3511.98,Card,e298b59d-5607-4df4-840f-cfecf8d0a219,Electronics,Smartwatch,4.145501300836919,187,UPS,19/01/2024,In Transit,10,Coupon,2530.03,Same Day,Returning,No,04/01/2025,Yes,645.13,"Raleigh, North Carolina"
Christopher,Miller,Male,52,Lynn,Massachusetts,East,0c569cb1-8ba5-428f-8642-15a09239b394,7,233.37,16/08/2024,1633.59,Online,1f763f3c-66ff-43b4-b03a-aede4d03fa8a,Furniture,Sofa,3.132730006409982,37,UPS,07/12/2024,Cancelled,20,Seasonal Sale,1122.11,Express,VIP,Yes,07/04/2024,No,1494.92,"Lynn, Massachusetts"
Adrienne,Miller,Female,21,Cambridge,Massachusetts,West,0aa79539-3bd8-423d-a774-2131b292e891,8,236.85,12/11/2023,1894.8,Card,d18395de-7b80-4b6e-a515-70d32b250a7e,Furniture,Shelf,4.430551946980732,7,UPS,06/05/2024,Delivered,50,Employee Discount,1128.92,Standard,New,Yes,14/10/2024,No,1140.87,"Cambridge, Massachusetts"
Kristen,Hernandez,Female,49,Dubuque,Iowa,West,a0fb54c6-6ece-4657-9923-d8e086c864aa,2,55.74,28/12/2024,111.48,Card,14692f80-a26f-4c59-9839-050f85347bfa,Electronics,Tablet,1.516063142954867,495,UPS,01/01/2025,Returned,15,Birthday,58.16,Same Day,Returning,No,04/12/2024,No,1321.07,"Dubuque, Iowa"
Joseph,King,Non-binary,66,Philadelphia,Pennsylvania,East,9ec29f56-9d7b-4ebc-8ea2-2213b7a77d3c,9,327.14,05/01/2023,2944.26,Card,17ec69ea-a485-4b03-bae1-e2d286714eb0,Toys,Doll,3.127781421165114,421,UPS,16/04/2023,Cancelled,10,Coupon,1670.87,Standard,Returning,No,31/03/2024,Yes,1396.32,"Philadelphia, Pennsylvania"
Kathleen,Lewis,Male,57,Alexandria,Virginia,West,2f939653-2cc6-4ab8-b51a-f392c7dffff4,2,106.17,20/02/2022,212.34,Online,b8dd5e59-1f10-4425-8e53-f4a76e4c844b,Clothing,Socks,4.165264545266613,201,DHL,25/05/2023,In Transit,25,Clearance Sale,150.76,Same Day,New,Yes,26/09/2024,Yes,665.13,"Alexandria, Virginia"
Nicholas,Lynch,Non-binary,21,Boston,Massachusetts,West,2d0fb228-67c8-45d7-9fd5-cc66c5b8f7f0,4,152.5,18/10/2024,610.0,Online,f8d9905d-b974-4cab-8f8a-31374cdcf58a,Electronics,TV,3.66433283504652,290,FedEx,31/12/2024,Delivered,50,Employee Discount,309.45,Express,Returning,No,28/10/2024,No,930.43,"Boston, Massachusetts"
Charles,Padilla,Non-binary,48,Fort Lauderdale,Florida,West,f6d693f7-7c20-4a09-b034-a634f87372ab,5,474.11,30/05/2024,2370.55,Cash,052e69d3-280f-4079-a415-1fa71a5dc4c1,Beauty,Shampoo,4.132284999111057,160,DHL,21/11/2024,Returned,15,Birthday,2087.74,Standard,New,No,27/07/2024,No,513.86,"Fort Lauderdale, Florida"
Nancy,West,Male,63,Lorain,Ohio,West,8e4f7468-9496-4e6d-8188-71d92d550cff,1,166.62,12/05/2022,166.62,Online,7e402fba-b86d-4afd-91a5-6ee4f2f7c800,Sports,Football,3.8476414942419286,143,FedEx,29/02/2024,In Transit,15,Birthday,145.29,Standard,VIP,Yes,24/12/2024,Yes,26.01,"Lorain, Ohio"
Kristen,Herrera,Non-binary,51,Athens,Georgia,South,2aac5374-a809-42db-ae63-8a8dd05b0ce7,3,35.47,23/11/2023,106.41,Online,dda7da3e-c004-427d-9e9f-8d11f2f9e7b1,Toys,Puzzle,3.0673727633647667,388,FedEx,01/08/2024,Returned,50,Employee Discount,76.6,Same Day,New,No,10/02/2024,Yes,793.97,"Athens, Georgia"
Thomas,Ellis,Non-binary,42,Cleveland,Ohio,East,7870ff36-84bd-4cd9-a989-5ec578b9cb5d,2,214.51,12/06/2024,429.02,Card,7856f217-ba83-4167-aece-3204c7b7f25c,Sports,Yoga Mat,3.856949777685218,345,DHL,17/12/2024,In Transit,25,Clearance Sale,290.19,Standard,VIP,No,03/05/2024,No,737.18,"Cleveland, Ohio"
William,Dixon,Non-binary,56,Pueblo,Colorado,South,0f8b176b-1f5a-473c-b888-55651dafca45,4,229.81,11/08/2022,919.24,Online,01f5659a-609c-4581-bd8d-967668a0f185,Toys,Kite,3.4551951622899915,3,UPS,13/09/2023,In Transit,25,Clearance Sale,462.75,Express,VIP,No,24/06/2024,No,246.93,"Pueblo, Colorado"
Brian,Lopez,Non-binary,64,Pueblo,Colorado,South,37192973-3205-417c-8b43-ec237e9072d5,8,474.81,27/06/2022,3798.48,Online,3bc92ae6-3959-43bb-95b7-586fc46421b1,Beauty,Lipstick,3.5716249805401583,61,UPS,08/08/2022,Delivered,25,Clearance Sale,2247.18,Standard,New,Yes,21/05/2024,No,124.67,"Pueblo, Colorado"
Rebecca,Conley,Female,70,Des Moines,Iowa,East,7accc7fe-d185-424a-8b14-342012668a0a,9,339.55,10/08/2024,3055.95,Online,e9e45a7e-d62d-4647-9104-1447f35987b1,Sports,Yoga Mat,3.856949777685218,303,FedEx,13/12/2024,In Transit,15,Birthday,2424.29,Standard,Returning,No,19/09/2024,Yes,703.66,"Des Moines, Iowa"
Jessica,Love,Non-binary,38,Bakersfield,California,South,f1ea02ed-de08-49e6-a525-8f24322cafc1,8,70.71,06/06/2022,565.68,Online,ccb82646-b3e7-4ba8-8787-44dd04b4d3d3,Toys,Kite,3.4551951622899915,347,UPS,05/03/2023,Returned,20,Seasonal Sale,313.22,Same Day,Returning,No,21/11/2024,Yes,1059.1,"Bakersfield, California"
Trevor,Henry,Non-binary,54,Arlington,Virginia,West,65253860-ad74-47a6-a1dd-e2046e03f30a,10,273.53,06/08/2023,2735.3,Card,a0f88ba2-97ee-498a-93d2-5d4e7de25f55,Sports,Basketball,4.439397324031492,103,FedEx,13/08/2023,Delivered,50,Employee Discount,1699.99,Same Day,VIP,Yes,26/10/2024,Yes,1068.21,"Arlington, Virginia"
Amy,Graves,Male,57,Davenport,Iowa,West,a376a3ac-bdfc-4d96-8a6a-81dba255e763,9,112.69,13/08/2024,1014.21,Online,2ad750fc-b8ec-49d4-adec-43c02017e68b,Clothing,T-Shirt,3.6771784992571033,410,FedEx,29/12/2024,In Transit,15,Birthday,956.91,Express,VIP,Yes,10/09/2024,No,1182.38,"Davenport, Iowa"
Tim,Anderson,Non-binary,21,Youngstown,Ohio,South,6b76074a-982b-4740-a926-64e7a5613999,6,302.21,20/10/2024,1813.26,Online,6df65c68-0c0f-4f85-961f-443efbc8699b,Clothing,Hat,3.101649914776568,377,FedEx,21/10/2024,In Transit,8,Discount Card,1412.17,Express,Returning,No,30/07/2024,No,1101.63,"Youngstown, Ohio"
Mary,Lewis,Female,35,Philadelphia,Pennsylvania,South,dd725e53-a2c0-40f4-a0c3-2e8fe648f9a1,4,420.63,22/11/2022,1682.52,Card,dcdb8756-de7b-4fe1-a2a1-9ef109bbe3fd,Books,Comic,3.513902321965803,3,UPS,22/08/2023,Cancelled,50,Employee Discount,863.13,Same Day,VIP,Yes,19/10/2024,Yes,997.93,"Philadelphia, Pennsylvania"
Jennifer,Perez,Female,19,Oakland,California,West,cca7726c-028d-4d48-99d3-8d4fa7f9e4f5,7,250.67,02/08/2024,1754.69,Online,5b913ad7-6f11-45a3-87ce-5c09ccc70461,Sports,Helmet,2.4676101390617213,363,UPS,05/09/2024,Delivered,20,Seasonal Sale,1401.82,Same Day,New,No,29/07/2024,Yes,633.68,"Oakland, California"
Joshua,Wilson,Female,39,Roswell,Georgia,North,386c87a1-c980-4138-a7e5-436e5356c0ba,5,47.42,09/09/2024,237.1,Online,08bfae9b-844d-4f8d-8708-ef50bec16adb,Beauty,Soap,4.367231110476332,172,FedEx,05/12/2024,Cancelled,10,Coupon,170.05,Standard,VIP,Yes,27/11/2024,Yes,1261.48,"Roswell, Georgia"
Mallory,Mendez,Non-binary,35,Davenport,Iowa,South,47202308-d64b-42e3-9aaf-ae682c7a168f,5,184.67,20/06/2024,923.35,Card,fec0c415-e004-47b5-beb5-5ebe0e6cf63b,Clothing,Socks,4.165264545266613,109,UPS,12/09/2024,Cancelled,50,Employee Discount,560.75,Same Day,Returning,No,04/11/2024,No,1121.59,"Davenport, Iowa"
Justin,Davis,Female,33,Macon,Georgia,South,2b991220-d576-4297-8bfd-bc3de9371081,7,481.68,18/06/2024,3371.76,Online,afbf9277-6b22-4609-9590-056a4c7eba3b,Sports,Jersey,3.5334448174848903,167,DHL,17/10/2024,Delivered,15,Birthday,2105.66,Standard,VIP,Yes,16/06/2024,Yes,1406.09,"Macon, Georgia"
Timothy,Mercado,Male,35,Virginia Beach,Virginia,East,7b122595-94c6-458d-96ce-fe9913c4a49a,9,31.75,21/05/2022,285.75,Online,2870262c-772f-4cf6-aaa0-3650c047ce9a,Electronics,Headphones,1.2450511548116772,20,FedEx,28/03/2023,Returned,10,Coupon,211.88,Express,Returning,No,17/10/2024,Yes,825.16,"Virginia Beach, Virginia"
